sample_id,sample,era,location,individual_key,K2,K3,K4,admixedness,max_prop,dominant_cluster,conflict_flag,missing_extraction,missing_library,missing_decode,admixedness_rank,tissue_subsampling_flag,tissue_subsampling_min_p,tissue_subsampling_min_metric,extraction_order_flag,extraction_order_min_p,extraction_order_min_metric,extraction_plate_flag,extraction_plate_min_p,library_plate_flag,library_plate_min_p,dilution_plate_flag,dilution_plate_min_p,index_duplicate_flag,seq_name_duplicate_flag,decode_mismatch_flag,generode_mismatch_flag,lab_notes_flag,lab_notes,evidence_count,evidence_sources,evidence_flag,admixedness_percentile,candidate_flag
OchCBur025,OchCBur025.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur025,0.9998002,9.99e-5,9.99e-5,1.9980000000008324e-4,0.9998002,K2,NA,FALSE,FALSE,TRUE,0.10830324909747292,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,10.8,FALSE
OchCBur026,OchCBur026.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur026,0.8797202999999999,0.1143973,0.0058824,0.1202797000000001,0.8797202999999999,K2,NA,FALSE,FALSE,TRUE,0.7617328519855595,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;library_plate,TRUE,76.2,TRUE
OchCBur028,OchCBur028.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur028,0.9995794,3.204e-4,1.002e-4,4.205999999999932e-4,0.9995794,K2,NA,FALSE,FALSE,TRUE,0.17689530685920576,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,17.7,FALSE
OchCBur029,OchCBur029.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur029,0.9998002,9.98e-5,9.98e-5,1.9980000000008324e-4,0.9998002,K2,NA,FALSE,FALSE,TRUE,0.10830324909747292,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,10.8,FALSE
OchCBur030,OchCBur030.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur030,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur031,OchCBur031.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur031,0.9104787,0.0847224,0.004799,0.08952130000000003,0.9104787,K2,NA,FALSE,FALSE,TRUE,0.6245487364620939,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;library_plate,TRUE,62.5,FALSE
OchCBur032,OchCBur032.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur032,0.9883464,0.0115534,1.001e-4,0.01165360000000004,0.9883464,K2,NA,FALSE,FALSE,TRUE,0.24548736462093862,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,24.5,FALSE
OchCBur034,OchCBur034.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur034,0.9998004,9.98e-5,9.98e-5,1.9959999999996647e-4,0.9998004,K2,NA,FALSE,FALSE,TRUE,0.07220216606498195,TRUE,0.046,period2_corr,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,7.2,FALSE
OchCBur035,OchCBur035.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur035,0.9886262,0.0112736,1.001e-4,0.0113738000000001,0.9886262,K2,NA,FALSE,FALSE,TRUE,0.24187725631768953,TRUE,0.046,period2_corr,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,24.2,FALSE
OchCBur037,OchCBur037.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur037,0.9998004,9.98e-5,9.98e-5,1.9959999999996647e-4,0.9998004,K2,NA,FALSE,FALSE,TRUE,0.07220216606498195,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,7.2,FALSE
OchCBur038,OchCBur038.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur038,0.9998005,9.97e-5,9.97e-5,1.995000000000191e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.05054151624548736,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,5.1,FALSE
OchCBur040,OchCBur040.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur040,0.9998006,9.97e-5,9.97e-5,1.9940000000007177e-4,0.9998006,K2,NA,FALSE,FALSE,TRUE,0.036101083032490974,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,3.6,FALSE
OchCBur041,OchCBur041.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur041,0.9998004,9.98e-5,9.98e-5,1.9959999999996647e-4,0.9998004,K2,NA,FALSE,FALSE,TRUE,0.07220216606498195,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,7.2,FALSE
OchCBur042,OchCBur042.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur042,0.8889822,0.1033201,0.0076976,0.11101780000000006,0.8889822,K2,NA,FALSE,FALSE,TRUE,0.7184115523465704,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;library_plate,TRUE,71.8,FALSE
OchCBur043,OchCBur043.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur043,0.9998005,9.98e-5,9.98e-5,1.995000000000191e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.05054151624548736,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;library_plate,TRUE,5.1,FALSE
OchCBur044,OchCBur044.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur044,0.971264,0.028557,1.79e-4,0.02873600000000009,0.971264,K2,NA,FALSE,FALSE,TRUE,0.34657039711191334,TRUE,0.046,period2_corr,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;library_plate,TRUE,34.7,FALSE
OchCBur045,OchCBur045.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur045,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,TRUE,0.046,period2_corr,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur047,OchCBur047.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur047,0.9871763,0.0127235,1.001e-4,0.01282369999999999,0.9871763,K2,NA,FALSE,FALSE,TRUE,0.259927797833935,TRUE,0.046,period2_corr,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,26,FALSE
OchCBur049,OchCBur049.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur049,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,TRUE,0.046,period2_corr,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,tissue_subsampling;library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur051,OchCBur051.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur051,0.9997998,1.001e-4,1.001e-4,2.0020000000009475e-4,0.9997998,K2,NA,FALSE,FALSE,TRUE,0.16606498194945848,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,16.6,FALSE
OchCBur052,OchCBur052.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur052,0.9965554,0.0033445,1.001e-4,0.00344460000000002,0.9965554,K2,NA,FALSE,FALSE,TRUE,0.20938628158844766,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,20.9,FALSE
OchCBur053,OchCBur053.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur053,0.9998005,9.97e-5,9.97e-5,1.9949999999990808e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.039711191335740074,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,4,FALSE
OchCBur054,OchCBur054.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur054,0.9758903,0.0240095,1.001e-4,0.0241096999999999,0.9758903,K2,NA,FALSE,FALSE,TRUE,0.33212996389891697,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,library_plate,TRUE,33.2,FALSE
OchCBur055,OchCBur055.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur055,0.9998002,9.99e-5,9.99e-5,1.9979999999997225e-4,0.9998002,K2,NA,FALSE,FALSE,TRUE,0.10108303249097472,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,10.1,FALSE
OchCBur056,OchCBur056.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur056,0.9868402,0.0130596,1.001e-4,0.01315979999999994,0.9868402,K2,NA,FALSE,FALSE,TRUE,0.26353790613718414,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,26.4,FALSE
OchCBur057,OchCBur057.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur057,0.9943343,0.0055655,1.001e-4,0.00566569999999999,0.9943343,K2,NA,FALSE,FALSE,TRUE,0.21299638989169675,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,21.3,FALSE
OchCBur058,OchCBur058.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur058,0.9998003,9.99e-5,9.99e-5,1.9970000000002488e-4,0.9998003,K2,NA,FALSE,FALSE,TRUE,0.09386281588447654,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,9.4,FALSE
OchCBur059,OchCBur059.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur059,0.9894993,0.0104006,1.001e-4,0.01050070000000003,0.9894993,K2,NA,FALSE,FALSE,TRUE,0.23826714801444043,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,23.8,FALSE
OchCBur060,OchCBur060.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur060,0.9967668,0.003133,1.001e-4,0.00323319999999993,0.9967668,K2,NA,FALSE,FALSE,TRUE,0.20577617328519857,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,20.6,FALSE
OchCBur061,OchCBur061.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur061,0.9997999,1.001e-4,1.001e-4,2.0009999999992536e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1299638989169675,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13,FALSE
OchCBur062,OchCBur062.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur062,0.9998004,9.98e-5,9.98e-5,1.9959999999996647e-4,0.9998004,K2,NA,FALSE,FALSE,TRUE,0.07220216606498195,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,7.2,FALSE
OchCBur063,OchCBur063.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur063,0.9998,1e-4,1e-4,1.9999999999997797e-4,0.9998,K2,NA,FALSE,FALSE,TRUE,0.1263537906137184,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,12.6,FALSE
OchCBur064,OchCBur064.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur064,0.9998004,9.98e-5,9.98e-5,1.9959999999996647e-4,0.9998004,K2,NA,FALSE,FALSE,TRUE,0.07220216606498195,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,7.2,FALSE
OchCBur065,OchCBur065.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur065,0.9998002,9.98e-5,9.98e-5,1.9979999999997225e-4,0.9998002,K2,NA,FALSE,FALSE,TRUE,0.10108303249097472,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,10.1,FALSE
OchCBur066,OchCBur066.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur066,0.9998013,9.94e-5,9.94e-5,1.9870000000010712e-4,0.9998013,K2,NA,FALSE,FALSE,TRUE,0.01444043321299639,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,library_plate,TRUE,1.4,FALSE
OchCBur067,OchCBur067.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur067,0.9998007,9.97e-5,9.97e-5,1.9930000000001336e-4,0.9998007,K2,NA,FALSE,FALSE,TRUE,0.02888086642599278,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,library_plate,TRUE,2.9,FALSE
OchCBur069,OchCBur069.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur069,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur070,OchCBur070.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur070,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur071,OchCBur071.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur071,0.9998005,9.97e-5,9.97e-5,1.995000000000191e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.05054151624548736,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,5.1,FALSE
OchCBur072,OchCBur072.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur072,0.9922246,0.0076752,1.001e-4,0.00777539999999998,0.9922246,K2,NA,FALSE,FALSE,TRUE,0.22382671480144403,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,22.4,FALSE
OchCBur073,OchCBur073.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur073,0.9998008,9.96e-5,9.96e-5,1.9919999999995497e-4,0.9998008,K2,NA,FALSE,FALSE,TRUE,0.021660649819494584,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,2.2,FALSE
OchCBur074,OchCBur074.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur074,0.9998005,9.97e-5,9.97e-5,1.9949999999990808e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.039711191335740074,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,4,FALSE
OchCBur076,OchCBur076.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur076,0.9998001,1e-4,1e-4,1.999000000000306e-4,0.9998001,K2,NA,FALSE,FALSE,TRUE,0.11913357400722022,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,11.9,FALSE
OchCBur077,OchCBur077.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur077,0.9998008,9.96e-5,9.96e-5,1.9919999999995497e-4,0.9998008,K2,NA,FALSE,FALSE,TRUE,0.021660649819494584,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,2.2,FALSE
OchCBur078,OchCBur078.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur078,0.9998005,9.97e-5,9.97e-5,1.9949999999990808e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.039711191335740074,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,library_plate,TRUE,4,FALSE
OchCBur079,OchCBur079.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur079,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur080,OchCBur080.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur080,0.9997999,1e-4,1e-4,2.0010000000003636e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1371841155234657,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13.7,FALSE
OchCBur082,OchCBur082.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur082,0.9998005,9.97e-5,9.97e-5,1.995000000000191e-4,0.9998005,K2,NA,FALSE,FALSE,TRUE,0.05054151624548736,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,5.1,FALSE
OchCBur083,OchCBur083.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur083,0.9998007,9.96e-5,9.96e-5,1.9930000000001336e-4,0.9998007,K2,NA,FALSE,FALSE,TRUE,0.02888086642599278,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,2.9,FALSE
OchCBur084,OchCBur084.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur084,0.9908036,0.0090962,1.001e-4,0.00919639999999999,0.9908036,K2,NA,FALSE,FALSE,TRUE,0.23104693140794225,FALSE,0.476,adj_abs_diff_mean,FALSE,0.2,period3_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,23.1,FALSE
OchCBur086,OchCBur086.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur086,0.9997997,1.001e-4,1.001e-4,2.002999999999311e-4,0.9997997,K2,NA,FALSE,FALSE,TRUE,0.16967509025270758,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,17,FALSE
OchCBur087,OchCBur087.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur087,0.9905057,0.0093942,1.001e-4,0.00949429999999995,0.9905057,K2,NA,FALSE,FALSE,TRUE,0.23465703971119134,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,23.5,FALSE
OchCBur088,OchCBur088.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur088,0.9997999,1e-4,1e-4,2.0009999999992536e-4,0.9997999,K2,NA,FALSE,FALSE,TRUE,0.1299638989169675,FALSE,0.476,adj_abs_diff_mean,FALSE,0.105,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,13,FALSE
OchCBur089,OchCBur089.merged.rmdup.merged.realn.bam,Contemporary,Bur,OchCBur089,0.9998003,9.98e-5,9.98e-5,1.9970000000002488e-4,0.9998003,K2,NA,FALSE,FALSE,TRUE,0.09386281588447654,FALSE,0.476,adj_abs_diff_mean,FALSE,0.304,period2_corr,FALSE,0.256,TRUE,0.006,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,library_plate;dilution_plate,TRUE,9.4,FALSE
OchCCat001,OchCCat001.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat001,0.9188874,0.0810125,1.001e-4,0.08111259999999998,0.9188874,K2,NA,FALSE,FALSE,FALSE,0.5884476534296029,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,58.8,FALSE
OchCCat002,OchCCat002.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat002,0.926072,0.0738279,1.002e-4,0.073928,0.926072,K2,NA,FALSE,FALSE,FALSE,0.5342960288808665,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,53.4,FALSE
OchCCat003,OchCCat003.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat003,0.8373727999999999,0.1625271,1.001e-4,0.16262720000000008,0.8373727999999999,K2,NA,FALSE,FALSE,FALSE,0.8916967509025271,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,89.2,TRUE
OchCCat004,OchCCat004.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat004,0.9459525,0.0539473,1.002e-4,0.05404750000000002,0.9459525,K2,NA,FALSE,FALSE,FALSE,0.4296028880866426,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,43,FALSE
OchCCat005,OchCCat005.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat005,0.9398514,0.0598712,2.773e-4,0.06014859999999999,0.9398514,K2,NA,FALSE,FALSE,FALSE,0.45126353790613716,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,45.1,FALSE
