sample_id,sample,era,location,K2,K3,K4,prop_sum,max_prop,dominant_cluster,entropy,effective_clusters,admixedness,individual_key,extraction_individual_ids,extraction_ids,n_extractions,library_individual_ids,library_extraction_ids,library_ids,sequence_ids,novogene_seq_ids,full_seq_names,full_seq_decodes,n_library_rows,n_library_extractions,decode_seq_names,decode_sequence_ids,n_decode_entries,conflict_flag,missing_extraction,missing_library,missing_decode
OchCBur051,OchCBur051.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997998,1.001e-4,1.001e-4,1,0.9997998,K2,0.00204389000114557,1.0020459801680952,2.0020000000009475e-4,OchCBur051,Och-CBur_051,Och-CBur_051-Ex1,1,Och-CBur_051,Och-CBur_051_Ex1,1,Och-CBur_051_Ex1-2F-lcwgs-1-1,OcC0105102F,OchCBur051,Och-CBur_051_Ex1-2F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur052,OchCBur052.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9965554,0.0033445,1.001e-4,1,0.9965554,K2,0.02342563069956985,1.0237021659016898,0.00344460000000002,OchCBur052,Och-CBur_052,Och-CBur_052-Ex1,1,Och-CBur_052,Och-CBur_052_Ex1,1,Och-CBur_052_Ex1-3D-lcwgs-1-1,OcC0105203D,OchCBur052,Och-CBur_052_Ex1-3D-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur053,OchCBur053.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998005,9.97e-5,9.97e-5,0.9999999,0.9998005,K2,0.00203662106782211,1.002038696389151,1.9949999999990808e-4,OchCBur053,Och-CBur_053,Och-CBur_053-Ex1,1,Och-CBur_053,Och-CBur_053_Ex1,1,Och-CBur_053_Ex1-4C-lcwgs-1-1,OcC0105304C,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur054,OchCBur054.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9758903,0.0240095,1.001e-4,0.9999999,0.9758903,K2,0.11427731694605026,1.1210629715402358,0.0241096999999999,OchCBur054,Och-CBur_054,Och-CBur_054-Ex1,1,Och-CBur_054,Och-CBur_054_Ex1,1,Och-CBur_054_Ex1-5B-lcwgs-1-1,OcC0105405B,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur055,OchCBur055.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998002,9.99e-5,9.99e-5,1,0.9998002,K2,0.00204020594493799,1.0020422885811815,1.9979999999997225e-4,OchCBur055,Och-CBur_055,Och-CBur_055-Ex1,1,Och-CBur_055,Och-CBur_055_Ex1,1,Och-CBur_055_Ex1-5G-lcwgs-1-1,OcC0105505G,OchCBur055,Och-CBur_055_Ex1-5G-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur056,OchCBur056.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9868402,0.0130596,1.001e-4,0.9999999,0.9868402,K2,0.07065025429706624,1.073205811101537,0.01315979999999994,OchCBur056,Och-CBur_056,Och-CBur_056-Ex1,1,Och-CBur_056,Och-CBur_056_Ex1,1,Och-CBur_056_Ex1-6D-lcwgs-1-1,OcC0105606D,OchCBur056,Och-CBur_056_Ex1-6D-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur057,OchCBur057.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9943343,0.0055655,1.001e-4,0.9999999,0.9943343,K2,0.03546292255941534,1.036099231508178,0.00566569999999999,OchCBur057,Och-CBur_057,Och-CBur_057-Ex1,1,Och-CBur_057,Och-CBur_057_Ex1,1,Och-CBur_057_Ex1-6H-lcwgs-1-1,OcC0105706H,OchCBur057,Och-CBur_057_Ex1-6H-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur058,OchCBur058.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998003,9.99e-5,9.99e-5,1.0000001,0.9998003,K2,0.00204010596491504,1.0020421883969757,1.9970000000002488e-4,OchCBur058,Och-CBur_058,Och-CBur_058-Ex1,1,Och-CBur_058,Och-CBur_058_Ex1,1,Och-CBur_058_Ex1-7D-lcwgs-1-1,OcC0105807D,OchCBur058,Och-CBur_058_Ex1-7D-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur059,OchCBur059.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9894993,0.0104006,1.001e-4,1,0.9894993,K2,0.05885524274515421,1.0606216969418585,0.01050070000000003,OchCBur059,Och-CBur_059,Och-CBur_059-Ex1,1,Och-CBur_059,Och-CBur_059_Ex1,1,Och-CBur_059_Ex1-8B-lcwgs-1-1,OcC0105908B,OchCBur059,Och-CBur_059_Ex1-8B-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur060,OchCBur060.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9967668,0.003133,1.001e-4,0.9999999,0.9967668,K2,0.02221396203646909,1.0224625292330345,0.00323319999999993,OchCBur060,Och-CBur_060,Och-CBur_060-Ex1,1,Och-CBur_060,Och-CBur_060_Ex1,1,Och-CBur_060_Ex1-8F-lcwgs-1-1,OcC0106008F,OchCBur060,Och-CBur_060_Ex1-8F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur061,OchCBur061.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1.001e-4,1.001e-4,1.0000001,0.9997999,K2,0.0020437900211624,1.00204587998356,2.0009999999992536e-4,OchCBur061,Och-CBur_061,Och-CBur_061-Ex1,1,Och-CBur_061,Och-CBur_061_Ex1,1,Och-CBur_061_Ex1-1E-lcwgs-1-1,OcC0106101E,OchCBur061,Och-CBur_061_Ex1-1E-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur062,OchCBur062.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998004,9.98e-5,9.98e-5,1,0.9998004,K2,0.00203836361657399,1.002040442491952,1.9959999999996647e-4,OchCBur062,Och-CBur_062,Och-CBur_062-Ex1,1,Och-CBur_062,Och-CBur_062_Ex1,1,Och-CBur_062_Ex1-2B-lcwgs-1-1,OcC0106202B,OchCBur062,Och-CBur_062_Ex1-2B-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur063,OchCBur063.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998,1e-4,1e-4,1,0.9998,K2,0.00204204807306174,1.0020441344731628,1.9999999999997797e-4,OchCBur063,Och-CBur_063,Och-CBur_063-Ex1,1,Och-CBur_063,Och-CBur_063_Ex1,1,Och-CBur_063_Ex1-2G-lcwgs-1-1,OcC0106302G,OchCBur063,Och-CBur_063_Ex1-2G-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur064,OchCBur064.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998004,9.98e-5,9.98e-5,1,0.9998004,K2,0.00203836361657399,1.002040442491952,1.9959999999996647e-4,OchCBur064,Och-CBur_064,Och-CBur_064-Ex1,1,Och-CBur_064,Och-CBur_064_Ex1,1,Och-CBur_064_Ex1-3E-lcwgs-1-1,OcC0106403E,OchCBur064,Och-CBur_064_Ex1-3E-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur065,OchCBur065.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998002,9.98e-5,9.98e-5,0.9999998,0.9998002,K2,0.00203856357663001,1.002040642860035,1.9979999999997225e-4,OchCBur065,Och-CBur_065,Och-CBur_065-Ex1,1,Och-CBur_065,Och-CBur_065_Ex1,1,Och-CBur_065_Ex1-4D-lcwgs-1-1,OcC0106504D,OchCBur065,Och-CBur_065_Ex1-4D-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur066,OchCBur066.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998013,9.94e-5,9.94e-5,1.0000000999999998,0.9998013,K2,0.00203089231657466,1.0020329559751615,1.9870000000010712e-4,OchCBur066,Och-CBur_066,Och-CBur_066-Ex1,1,Och-CBur_066,Och-CBur_066_Ex1,1,Och-CBur_066_Ex1-5C-lcwgs-1-1,OcC0106605C,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur067,OchCBur067.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998007,9.97e-5,9.97e-5,1.0000001,0.9998007,K2,0.00203642110770619,1.002038496021397,1.9930000000001336e-4,OchCBur067,Och-CBur_067,Och-CBur_067-Ex1,1,Och-CBur_067,Och-CBur_067_Ex1,1,Och-CBur_067_Ex1-5H-lcwgs-1-1,OcC0106705H,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur069,OchCBur069.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1e-4,1e-4,0.9999999,0.9997999,K2,0.0020421480530548,1.0020442346575331,2.0010000000003636e-4,OchCBur069,Och-CBur_069,Och-CBur_069-Ex1,1,Och-CBur_069,Och-CBur_069_Ex1,1,Och-CBur_069_Ex1-7A-lcwgs-1-1,OcC0106907A,OchCBur069,Och-CBur_069_Ex1-7A-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur070,OchCBur070.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1e-4,1e-4,0.9999999,0.9997999,K2,0.0020421480530548,1.0020442346575331,2.0010000000003636e-4,OchCBur070,Och-CBur_070,Och-CBur_070-Ex1,1,Och-CBur_070,Och-CBur_070_Ex1,1,Och-CBur_070_Ex1-7E-lcwgs-1-1,OcC0107007E,OchCBur070,Och-CBur_070_Ex1-7E-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur071,OchCBur071.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998005,9.97e-5,9.97e-5,0.9999999,0.9998005,K2,0.00203662106782222,1.002038696389151,1.995000000000191e-4,OchCBur071,Och-CBur_071,Och-CBur_071-Ex1,1,Och-CBur_071,Och-CBur_071_Ex1,1,Och-CBur_071_Ex1-8C-lcwgs-1-1,OcC0107108C,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur072,OchCBur072.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9922246,0.0076752,1.001e-4,0.9999999,0.9922246,K2,0.04604333701520349,1.0471197890198718,0.00777539999999998,OchCBur072,Och-CBur_072,Och-CBur_072-Ex1,1,Och-CBur_072,Och-CBur_072_Ex1,1,Och-CBur_072_Ex1-8G-lcwgs-1-1,OcC0107208G,OchCBur072,Och-CBur_072_Ex1-8G-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur073,OchCBur073.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998008,9.96e-5,9.96e-5,1,0.9998008,K2,0.00203467835832247,1.0020367497209477,1.9919999999995497e-4,OchCBur073,Och-CBur_073,Och-CBur_073-Ex1,1,Och-CBur_073,Och-CBur_073_Ex1,1,Och-CBur_073_Ex1-1F-lcwgs-1-1,OcC0107301F,OchCBur073,Och-CBur_073_Ex1-1F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur074,OchCBur074.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998005,9.97e-5,9.97e-5,0.9999999,0.9998005,K2,0.00203662106782211,1.002038696389151,1.9949999999990808e-4,OchCBur074,Och-CBur_074,Och-CBur_074-Ex1,1,Och-CBur_074,Och-CBur_074_Ex1,1,Och-CBur_074_Ex1-2C-lcwgs-1-1,OcC0107402C,OchCBur074,Och-CBur_074_Ex1-2C-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur076,OchCBur076.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998001,1e-4,1e-4,1.0000001,0.9998001,K2,0.00204194809305879,1.0020440342887924,1.999000000000306e-4,OchCBur076,Och-CBur_076,Och-CBur_076-Ex1,1,Och-CBur_076,Och-CBur_076_Ex1,1,Och-CBur_076_Ex1-3F-lcwgs-1-1,OcC0107603F,OchCBur076,Och-CBur_076_Ex1-3F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur077,OchCBur077.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998008,9.96e-5,9.96e-5,1,0.9998008,K2,0.00203467835832247,1.0020367497209477,1.9919999999995497e-4,OchCBur077,Och-CBur_077,Och-CBur_077-Ex1,1,Och-CBur_077,Och-CBur_077_Ex1,1,Och-CBur_077_Ex1-4E-lcwgs-1-1,OcC0107704E,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur078,OchCBur078.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998005,9.97e-5,9.97e-5,0.9999999,0.9998005,K2,0.00203662106782211,1.002038696389151,1.9949999999990808e-4,OchCBur078,Och-CBur_078,Och-CBur_078-Ex1,1,Och-CBur_078,Och-CBur_078_Ex1,1,Och-CBur_078_Ex1-5D-lcwgs-1-1,OcC0107805D,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur079,OchCBur079.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1e-4,1e-4,0.9999999,0.9997999,K2,0.0020421480530548,1.0020442346575331,2.0010000000003636e-4,OchCBur079,Och-CBur_079,Och-CBur_079-Ex1,1,Och-CBur_079,Och-CBur_079_Ex1,1,Och-CBur_079_Ex1-6A-lcwgs-1-1,OcC0107906A,OchCBur079,Och-CBur_079_Ex1-6A-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur080,OchCBur080.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1e-4,1e-4,0.9999999,0.9997999,K2,0.0020421480530548,1.0020442346575331,2.0010000000003636e-4,OchCBur080,Och-CBur_080,Och-CBur_080-Ex1,1,Och-CBur_080,Och-CBur_080_Ex1,1,Och-CBur_080_Ex1-6E-lcwgs-1-1,OcC0108006E,OchCBur080,Och-CBur_080_Ex1-6E-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur082,OchCBur082.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998005,9.97e-5,9.97e-5,0.9999999,0.9998005,K2,0.00203662106782222,1.002038696389151,1.995000000000191e-4,OchCBur082,Och-CBur_082,Och-CBur_082-Ex1,1,Och-CBur_082,Och-CBur_082_Ex1,1,Och-CBur_082_Ex1-7F-lcwgs-1-1,OcC0108207F,OchCBur082,Och-CBur_082_Ex1-7F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur083,OchCBur083.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998007,9.96e-5,9.96e-5,0.9999999,0.9998007,K2,0.00203477833839554,1.00203684990466,1.9930000000001336e-4,OchCBur083,Och-CBur_083,Och-CBur_083-Ex1,1,Och-CBur_083,Och-CBur_083_Ex1,1,Och-CBur_083_Ex1-8D-lcwgs-1-1,OcC0108308D,NA,NA,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur084,OchCBur084.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9908036,0.0090962,1.001e-4,0.9999999,0.9908036,K2,0.05282705496123514,1.054247302511585,0.00919639999999999,OchCBur084,Och-CBur_084,Och-CBur_084-Ex1,1,Och-CBur_084,Och-CBur_084_Ex1,1,Och-CBur_084_Ex1-8H-lcwgs-1-1,OcC0108408H,OchCBur084,Och-CBur_084_Ex1-8H-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur086,OchCBur086.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997997,1.001e-4,1.001e-4,0.9999999,0.9997997,K2,0.0020439899811184,1.00204608035263,2.002999999999311e-4,OchCBur086,Och-CBur_086,Och-CBur_086-Ex1,1,Och-CBur_086,Och-CBur_086_Ex1,1,Och-CBur_086_Ex1-2D-lcwgs-1-1,OcC0108602D,OchCBur086,Och-CBur_086_Ex1-2D-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur087,OchCBur087.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9905057,0.0093942,1.001e-4,1,0.9905057,K2,0.0542198987243097,1.055716727393709,0.00949429999999995,OchCBur087,Och-CBur_087,Och-CBur_087-Ex1,1,Och-CBur_087,Och-CBur_087_Ex1,1,Och-CBur_087_Ex1-2H-lcwgs-1-1,OcC0108702H,OchCBur087,Och-CBur_087_Ex1-2H-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur088,OchCBur088.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9997999,1e-4,1e-4,0.9999999,0.9997999,K2,0.00204214805305469,1.0020442346575331,2.0009999999992536e-4,OchCBur088,Och-CBur_088,Och-CBur_088-Ex1,1,Och-CBur_088,Och-CBur_088_Ex1,1,Och-CBur_088_Ex1-3G-lcwgs-1-1,OcC0108803G,OchCBur088,Och-CBur_088_Ex1-3G-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCBur089,OchCBur089.merged.rmdup.merged.realn.bam,Contemporary,Bur,0.9998003,9.98e-5,9.98e-5,0.9999999,0.9998003,K2,0.00203846359660706,1.0020405426759935,1.9970000000002488e-4,OchCBur089,Och-CBur_089,Och-CBur_089-Ex1,1,Och-CBur_089,Och-CBur_089_Ex1,1,Och-CBur_089_Ex1-4F-lcwgs-1-1,OcC0108904F,OchCBur089,Och-CBur_089_Ex1-4F-lcwgs-1-2,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE
OchCCat001,OchCCat001.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9188874,0.0810125,1.001e-4,1,0.9188874,K2,0.2822488032666956,1.3261086191015272,0.08111259999999998,OchCCat001,Och-CCat_001,Och-CCat_001-Ex1,1,Och-CCat_001,Och-CCat_001-Ex1,1,Och-CCat_001-Ex1-1A-lcwgs-1-1,OcC0200101A,OchCCat001,Och-CCat_001-Ex1-1A-lcwgs-1-2,1,1,OcC0200101A;OchCCat001,Och-CCat_001-Ex1-1A-lcwgs-1-1;Och-CCat_001-Ex1-1A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat002,OchCCat002.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.926072,0.0738279,1.002e-4,1.0000001,0.926072,K2,0.2644449339835138,1.3027076862941556,0.073928,OchCCat002,Och-CCat_002,Och-CCat_002-Ex1,1,Och-CCat_002,Och-CCat_002-Ex1,1,Och-CCat_002-Ex1-1B-lcwgs-1-1,OcC0200201B,OchCCat002,Och-CCat_002-Ex1-1B-lcwgs-1-2,1,1,OcC0200201B;OchCCat002,Och-CCat_002-Ex1-1B-lcwgs-1-1;Och-CCat_002-Ex1-1B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat003,OchCCat003.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8373727999999999,0.1625271,1.001e-4,1,0.8373727999999999,K2,0.44484092435547534,1.560241979592093,0.16262720000000008,OchCCat003,Och-CCat_003,Och-CCat_003-Ex1,1,Och-CCat_003,Och-CCat_003-Ex1,1,Och-CCat_003-Ex1-1C-lcwgs-1-1,OcC0200301C,OchCCat003,Och-CCat_003-Ex1-1C-lcwgs-1-2,1,1,OcC0200301C;OchCCat003,Och-CCat_003-Ex1-1C-lcwgs-1-1;Och-CCat_003-Ex1-1C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat004,OchCCat004.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9459525,0.0539473,1.002e-4,1,0.9459525,K2,0.2109950630357656,1.2349062583583146,0.05404750000000002,OchCCat004,Och-CCat_004,Och-CCat_004-Ex1,1,Och-CCat_004,Och-CCat_004-Ex1,1,Och-CCat_004-Ex1-1D-lcwgs-1-1,OcC0200401D,OchCCat004,Och-CCat_004-Ex1-1D-lcwgs-1-2,1,1,OcC0200401D;OchCCat004,Och-CCat_004-Ex1-1D-lcwgs-1-1;Och-CCat_004-Ex1-1D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat005,OchCCat005.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9398514,0.0598712,2.773e-4,0.9999999,0.9398514,K2,0.22914441128545043,1.2575236265012693,0.06014859999999999,OchCCat005,Och-CCat_005,Och-CCat_005-Ex1,1,Och-CCat_005,Och-CCat_005-Ex1,1,Och-CCat_005-Ex1-1E-lcwgs-1-1,OcC0200501E,OchCCat005,Och-CCat_005-Ex1-1E-lcwgs-1-2,1,1,OcC0200501E;OchCCat005,Och-CCat_005-Ex1-1E-lcwgs-1-1;Och-CCat_005-Ex1-1E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat006,OchCCat006.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9454598,0.0544399,1.002e-4,0.9999999,0.9454598,K2,0.2124036843509161,1.2366469993706644,0.05454020000000004,OchCCat006,Och-CCat_006,Och-CCat_006-Ex1,1,Och-CCat_006,Och-CCat_006-Ex1,1,Och-CCat_006-Ex1-1F-lcwgs-1-1,OcC0200601F,OchCCat006,Och-CCat_006-Ex1-1F-lcwgs-1-2,1,1,OcC0200601F;OchCCat006,Och-CCat_006-Ex1-1F-lcwgs-1-1;Och-CCat_006-Ex1-1F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat007,OchCCat007.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9104994,0.0894004,1.001e-4,0.9999999,0.9104994,K2,0.30216103389240734,1.352779052446731,0.08950060000000004,OchCCat007,Och-CCat_007,Och-CCat_007-Ex1,1,Och-CCat_007,Och-CCat_007-Ex1,1,Och-CCat_007-Ex1-1G-lcwgs-1-1,OcC0200701G,OchCCat007,Och-CCat_007-Ex1-1G-lcwgs-1-2,1,1,OcC0200701G;OchCCat007,Och-CCat_007-Ex1-1G-lcwgs-1-1;Och-CCat_007-Ex1-1G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat008,OchCCat008.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.903409,0.0964909,1.001e-4,1,0.903409,K2,0.3183153509359283,1.3748097404132982,0.0965910000000001,OchCCat008,Och-CCat_008,Och-CCat_008-Ex1,1,Och-CCat_008,Och-CCat_008-Ex1,1,Och-CCat_008-Ex1-1H-lcwgs-1-1,OcC0200801H,OchCCat008,Och-CCat_008-Ex1-1H-lcwgs-1-2,1,1,OcC0200801H;OchCCat008,Och-CCat_008-Ex1-1H-lcwgs-1-1;Och-CCat_008-Ex1-1H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat009,OchCCat009.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8370517,0.1626437,3.047e-4,1.0000001,0.8370517,K2,0.44674523390920584,1.563215994123358,0.16294830000000005,OchCCat009,Och-CCat_009,Och-CCat_009-Ex1,1,Och-CCat_009,Och-CCat_009-Ex1,1,Och-CCat_009-Ex1-2A-lcwgs-1-1,OcC0200902A,OchCCat009,Och-CCat_009-Ex1-2A-lcwgs-1-2,1,1,OcC0200902A;OchCCat009,Och-CCat_009-Ex1-2A-lcwgs-1-1;Och-CCat_009-Ex1-2A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat010,OchCCat010.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.924518,0.0753817,1.002e-4,0.9999999,0.924518,K2,0.2683574714293376,1.3078145628058866,0.07548200000000005,OchCCat010,Och-CCat_010,Och-CCat_010-Ex1,1,Och-CCat_010,Och-CCat_010-Ex1,1,Och-CCat_010-Ex1-2B-lcwgs-1-1,OcC0201002B,OchCCat010,Och-CCat_010-Ex1-2B-lcwgs-1-2,1,1,OcC0201002B;OchCCat010,Och-CCat_010-Ex1-2B-lcwgs-1-1;Och-CCat_010-Ex1-2B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat011,OchCCat011.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8547881,0.1451117,1.001e-4,0.9999999,0.8547881,K2,0.4151416163016244,1.5145852154618369,0.14521189999999995,OchCCat011,Och-CCat_011,Och-CCat_011-Ex1,1,Och-CCat_011,Och-CCat_011-Ex1,1,Och-CCat_011-Ex1-2C-lcwgs-1-1,OcC0201102C,OchCCat011,Och-CCat_011-Ex1-2C-lcwgs-1-2,1,1,OcC0201102C;OchCCat011,Och-CCat_011-Ex1-2C-lcwgs-1-1;Och-CCat_011-Ex1-2C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat012,OchCCat012.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.952515,0.0473849,1.001e-4,1,0.952515,K2,0.1917591234617327,1.2113786891139058,0.047485,OchCCat012,Och-CCat_012,Och-CCat_012-Ex1,1,Och-CCat_012,Och-CCat_012-Ex1,1,Och-CCat_012-Ex1-2D-lcwgs-1-1,OcC0201202D,NA,NA,1,1,OcC0201202D,Och-CCat_012-Ex1-2D-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat013,OchCCat013.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8958624,0.1040375,1.001e-4,1,0.8958624,K2,0.3348757187795695,1.3977666582810242,0.10413760000000004,OchCCat013,Och-CCat_013,Och-CCat_013-Ex1,1,Och-CCat_013,Och-CCat_013-Ex1,1,Och-CCat_013-Ex1-2E-lcwgs-1-1,OcC0201302E,OchCCat013,Och-CCat_013-Ex1-2E-lcwgs-1-2,1,1,OcC0201302E;OchCCat013,Och-CCat_013-Ex1-2E-lcwgs-1-1;Och-CCat_013-Ex1-2E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat014,OchCCat014.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8999218,0.0999781,1.002e-4,1.0000001,0.8999218,K2,0.3260470776953134,1.3854805925706817,0.1000782,OchCCat014,Och-CCat_014,Och-CCat_014-Ex1,1,Och-CCat_014,Och-CCat_014-Ex1,1,Och-CCat_014-Ex1-2F-lcwgs-1-1,OcC0201402F,OchCCat014,Och-CCat_014-Ex1-2F-lcwgs-1-2,1,1,OcC0201402F;OchCCat014,Och-CCat_014-Ex1-2F-lcwgs-1-1;Och-CCat_014-Ex1-2F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat015,OchCCat015.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9329284,0.0668743,1.973e-4,1,0.9329284,K2,0.24734438382422436,1.2806200616802972,0.06707160000000001,OchCCat015,Och-CCat_015,Och-CCat_015-Ex1,1,Och-CCat_015,Och-CCat_015-Ex1,1,Och-CCat_015-Ex1-2G-lcwgs-1-1,OcC0201502G,NA,NA,1,1,OcC0201502G,Och-CCat_015-Ex1-2G-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat016,OchCCat016.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9222916,0.0765237,0.0011847,1,0.9222916,K2,0.2792682827305397,1.322162009526208,0.07770840000000001,OchCCat016,Och-CCat_016,Och-CCat_016-Ex1,1,Och-CCat_016,Och-CCat_016-Ex1,1,Och-CCat_016-Ex1-2H-lcwgs-1-1,OcC0201602H,NA,NA,1,1,OcC0201602H,Och-CCat_016-Ex1-2H-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
